guesses,green_expected,yellow_expected
biont,0.455291577,0.755939525
biota,0.355075594,1.010799136
biped,0.37537797,0.784449244
bipod,0.295032397,0.699784017
birds,0.27775378,0.904967603
birks,0.271706263,0.838444924
birle,0.485097192,1.006479482
birls,0.317926566,0.984449244
biros,0.304967603,1.008639309
birrs,0.313606911,0.735205184
birse,0.488552916,0.990064795
birsy,0.463066955,0.739956803
bises,0.349460043,0.788768898
bisks,0.235853132,0.533909287
bisom,0.271706263,0.809071274
bitch,0.335637149,0.704535637
biter,0.43887689,1.061339093
bites,0.362850972,1.042332613
bitos,0.2825054,0.957667387
bitou,0.267386609,0.903671706
bitsy,0.440604752,0.688984881
bitte,0.452699784,0.712311015
bitts,0.285529158,0.690280778
bivia,0.279049676,0.582721382
bivvy,0.360259179,0.280777538
bizes,0.319654428,0.812526998
bizzo,0.200431965,0.50237581
bizzy,0.332613391,0.259611231
blabs,0.320086393,0.739092873
blads,0.339524838,0.873866091
blady,0.481209503,0.645788337
blaer,0.523110151,1.081209503
blaes,0.447084233,1.062203024
blaff,0.320518359,0.565010799
blags,0.342548596,0.840604752
blahs,0.321814255,0.895464363
blain,0.418574514,0.885529158
blams,0.339092873,0.843196544
blart,0.469114471,0.967602592
blase,0.550323974,0.958963283
blash,0.427645788,0.789632829
blate,0.536933045,0.993952484
blats,0.369762419,0.971922246
blatt,0.46349892,0.638012959
blaud,0.380561555,0.763714903
blawn,0.36112311,0.747300216
blaws,0.320518359,0.816846652
blays,0.311015119,0.922678186
blear,0.4,1.204319654
blebs,0.263930886,0.8587473
blech,0.363714903,0.844060475
blees,0.390928726,0.800431965
blent,0.425917927,0.950323974
blert,0.412958963,1.087257019
blest,0.420734341,0.984449244
blets,0.313606911,1.091576674
bleys,0.254859611,1.042332613
blimy,0.463066955,0.520086393
bling,0.372786177,0.668682505
blini,0.359827214,0.562419006
blins,0.37062635,0.807775378
bliny,0.512311015,0.579697624
blips,0.313606911,0.776673866
blist,0.459179266,0.769762419
blite,0.519222462,0.898920086
blits,0.352051836,0.876889849
blive,0.479049676,0.715334773
blobs,0.29287257,0.664794816
blocs,0.348164147,0.797408207
blogs,0.315334773,0.766306695
blook,0.372786177,0.434989201
bloop,0.348164147,0.521814255
blore,0.515334773,0.987473002
blots,0.342548596,0.89762419
blows,0.293304536,0.742548596
blowy,0.434989201,0.514470842
blubs,0.2587473,0.605615551
blude,0.445356371,0.762419006
bluds,0.278185745,0.740388769
bludy,0.41987041,0.512311015
blued,0.421166307,0.786609071
blues,0.38574514,0.928725702
bluet,0.479481641,0.856587473
bluey,0.527429806,0.700647948
bluid,0.352051836,0.679481641
blume,0.444924406,0.73174946
blunk,0.360259179,0.556803456
blurs,0.314038877,0.906263499
blype,0.378401728,0.801727862
boabs,0.353779698,0.71663067
boaks,0.367170626,0.78488121
boars,0.409071274,1.017278618
boart,0.502807775,0.945140389
boats,0.403455724,0.949460043
bobac,0.303671706,0.693736501
bobak,0.339092873,0.552051836
bobas,0.305831533,0.764578834
bobol,0.344276458,0.381857451
bobos,0.292440605,0.420734341
bocca,0.312742981,0.691576674
bocce,0.467818575,0.6
bocci,0.289848812,0.601727862
boche,0.41425486,0.80475162
bocks,0.2587473,0.694600432
boded,0.415982721,0.61511879
bodes,0.380561555,0.907559395
bodge,0.443196544,0.707991361
bodhi,0.244492441,0.764578834
bodle,0.480345572,0.820734341
boeps,0.308855292,0.968898488
boets,0.347300216,1.069114471
boeuf,0.318358531,0.829805616
boffo,0.246220302,0.293304536
boffs,0.236717063,0.534341253
bogan,0.35075594,0.814686825
bogey,0.518790497,0.652699784
boggy,0.41425486,0.306263499
bogie,0.475161987,0.795680346
bogle,0.476889849,0.793952484
bogue,0.442332613,0.746436285
bogus,0.275161987,0.724406048
bohea,0.364146868,1.053563715
bohos,0.271706263,0.599568035
boils,0.395680346,0.835853132
boing,0.406479482,0.646220302
boink,0.437580994,0.572786177
boite,0.552915767,0.876457883
boked,0.388768898,0.720086393
bokeh,0.397840173,0.714902808
bokes,0.353347732,0.862203024
bokos,0.27300216,0.521814255
bolar,0.405183585,1.03412527
bolas,0.329157667,1.01511879
bolds,0.288552916,0.823326134
boles,0.396112311,1.011663067
bolix,0.314902808,0.666090713
bolls,0.328725702,0.65399568
bolos,0.315766739,0.671274298
bolts,0.318790497,0.921382289
bolus,0.294168467,0.855291577
bomas,0.307559395,0.885961123
bombe,0.414686825,0.581425486
bombo,0.257019438,0.318358531
bombs,0.247516199,0.559395248
bonce,0.503671706,0.789200864
bonds,0.300647948,0.769330454
boned,0.44362851,0.815550756
boner,0.484233261,0.976673866
bones,0.408207343,0.957667387
bongs,0.303671706,0.736069114
bonie,0.506263499,0.872570194
bonks,0.294600432,0.702807775
bonne,0.51663067,0.592656587
bonny,0.491144708,0.342548596
bonza,0.291576674,0.759395248
bonze,0.446652268,0.667818575
booai,0.375809935,0.736933045
booay,0.528293737,0.485097192
boobs,0.326565875,0.386609071
boody,0.487688985,0.293304536
booed,0.488984881,0.567602592
boofy,0.47300216,0.237149028
boogy,0.490712743,0.260043197
boohs,0.328293737,0.542980562
books,0.339956803,0.454859611
booky,0.481641469,0.226781857
bools,0.386177106,0.600863931
booms,0.345572354,0.490712743
boomy,0.487257019,0.262634989
boong,0.396976242,0.411231102
boons,0.394816415,0.550323974
boord,0.417278618,0.545140389
boors,0.381857451,0.687257019
boose,0.556803456,0.606479482
boots,0.376241901,0.619438445
boppy,0.399136069,0.344708423
borak,0.38488121,0.862203024
boral,0.403455724,1.035853132
boras,0.35161987,1.074730022
borde,0.478185745,0.904967603
bords,0.311015119,0.882937365
bored,0.45399568,0.929157667
boree,0.58574514,0.71187905
borel,0.470410367,1.032397408
borer,0.494600432,0.754643629
bores,0.418574514,1.071274298
borgo,0.323542117,0.608639309
boric,0.347300216,0.893304536
borks,0.304967603,0.816414687
borms,0.310583153,0.852267819
borna,0.371922246,1.025485961
boron,0.378833693,0.661339093
borts,0.3412527,0.980993521
borty,0.482937365,0.752915767
bortz,0.327429806,0.743412527
bosie,0.480777538,0.92699784
bosks,0.269114471,0.51187905
bosky,0.410799136,0.529157667
boson,0.342980562,0.602159827
bosun,0.321382289,0.786177106
botas,0.329157667,1.023758099
botel,0.447948164,0.981425486
botes,0.396112311,1.020302376
bothy,0.412526998,0.625485961
botte,0.485961123,0.690280778
botts,0.318790497,0.66825054
botty,0.460475162,0.440172786
bouge,0.482073434,0.706695464
bouks,0.305831533,0.651403888
boult,0.445788337,0.725269978
bouns,0.360691145,0.746868251
bourd,0.383153348,0.741684665
bourg,0.349892009,0.744708423
bourn,0.388336933,0.81425486
bouse,0.522678186,0.803023758
bousy,0.497192225,0.552915767
bouts,0.342116631,0.815982721
bovid,0.335637149,0.574082073
bowat,0.386177106,0.784017279
bowed,0.394816415,0.710583153
bower,0.435421166,0.871706263
bowes,0.359395248,0.852699784
bowet,0.453131749,0.780561555
bowie,0.457451404,0.767602592
bowls,0.292008639,0.743844492
bowne,0.467818575,0.715334773
bowrs,0.287688985,0.830237581
bowse,0.462634989,0.749460043
boxed,0.388768898,0.648812095
boxen,0.393952484,0.721382289
boxes,0.353347732,0.790928726
boxla,0.298056156,0.795680346
boxty,0.417710583,0.472570194
boyar,0.369762419,0.970194384
boyau,0.278617711,0.897192225
boyed,0.396112311,0.805615551
boyfs,0.238444924,0.703239741
boygs,0.256155508,0.726133909
boyla,0.305399568,0.952483801
boyos,0.280345572,0.607343413
boysy,0.438444924,0.417710583
bozos,0.272570194,0.450107991
braai,0.397840173,0.780993521
brach,0.44838013,0.777969762
brack,0.437149028,0.712742981
bract,0.49762419,0.853131749
brads,0.368034557,0.927429806
braes,0.475593952,1.115766739
brags,0.371058315,0.894168467
brail,0.458315335,0.969762419
braks,0.361987041,0.860907127
braky,0.503671706,0.632829374
brame,0.534773218,0.918790497
brane,0.584017279,0.978401728
brank,0.450107991,0.743844492
brans,0.416846652,0.95637149
brant,0.510583153,0.884233261
brast,0.505399568,0.918358531
brats,0.398272138,1.025485961
brava,0.370194384,0.593520518
bravi,0.347300216,0.865658747
braws,0.349028078,0.870410367
braxy,0.481209503,0.584017279
brays,0.339524838,0.976241901
braza,0.358963283,0.555507559
braze,0.514038877,0.825917927
bream,0.355075594,1.098488121
brede,0.479049676,0.687688985
breds,0.31187905,1.047084233
breem,0.422030238,0.713606911
breer,0.495464363,0.537365011
brees,0.419438445,0.85399568
breid,0.38574514,0.986177106
breis,0.350323974,1.128293737
breme,0.478617711,0.657019438
brens,0.360691145,1.076025918
brent,0.454427646,1.003887689
brere,0.514902808,0.517926566
brers,0.347732181,0.877321814
breve,0.469114471,0.602159827
brews,0.29287257,0.990064795
breys,0.28336933,1.095896328
brier,0.533909287,0.704103672
bries,0.457883369,1.020734341
brigs,0.353347732,0.799136069
briki,0.333477322,0.520518359
briks,0.344276458,0.76587473
brill,0.442332613,0.624190065
brims,0.349892009,0.801727862
brins,0.399136069,0.861339093
brios,0.377537797,0.936069114
brise,0.56112311,0.9174946
briss,0.393952484,0.650107991
brith,0.425053996,0.783153348
brits,0.380561555,0.930453564
britt,0.474298056,0.596544276
brize,0.496328294,0.730885529
broch,0.421166307,0.703671706
brock,0.409935205,0.638444924
brods,0.340820734,0.853131749
brogh,0.388336933,0.672570194
brogs,0.343844492,0.81987041
brome,0.507559395,0.844492441
bromo,0.349892009,0.581425486
bronc,0.387473002,0.811231102
brond,0.425053996,0.739956803
brool,0.41987041,0.662203024
broos,0.368034557,0.701079914
brose,0.55161987,0.938228942
brosy,0.526133909,0.68812095
brows,0.321814255,0.796112311
brugh,0.354211663,0.613390929
bruin,0.38574514,0.805615551
bruit,0.43887689,0.803023758
brule,0.514038877,0.895464363
brume,0.473434125,0.785313175
brung,0.357667387,0.683801296
brusk,0.383585313,0.644492441
brust,0.444060475,0.78488121
bruts,0.336933045,0.892008639
buats,0.363282937,0.896328294
buaze,0.479049676,0.696760259
bubal,0.3174946,0.672570194
bubas,0.265658747,0.711447084
bubba,0.217710583,0.493304536
bubbe,0.372786177,0.401727862
bubby,0.347300216,0.15161987
bubus,0.230669546,0.358531317
buchu,0.191792657,0.4825054
bucko,0.228077754,0.656155508
bucks,0.218574514,0.641468683
bucku,0.203455724,0.394384449
budas,0.273434125,0.857883369
budis,0.271274298,0.747300216
budos,0.260043197,0.769762419
buffa,0.208639309,0.594816415
buffe,0.363714903,0.503239741
buffi,0.18574514,0.504967603
buffo,0.206047516,0.495896328
buffs,0.196544276,0.481209503
buffy,0.338228942,0.253131749
bufos,0.238444924,0.720518359
bufty,0.383153348,0.486825054
buhls,0.244492441,0.777969762
buhrs,0.240172786,0.864362851
buiks,0.309287257,0.636717063
buist,0.452699784,0.694168467
bukes,0.313174946,0.809071274
bulbs,0.228941685,0.635421166
bulgy,0.393088553,0.508855292
bulks,0.242332613,0.703671706
bulla,0.300647948,0.714470842
bulls,0.288552916,0.600863931
bulse,0.459179266,0.855291577
bumbo,0.216846652,0.520950324
bumfs,0.212095032,0.58488121
bumph,0.263066955,0.491576674
bumps,0.218574514,0.63887689
bumpy,0.360259179,0.410799136
bunas,0.301079914,0.907991361
bunce,0.46349892,0.736069114
bunco,0.305831533,0.728725702
bunde,0.427645788,0.738228942
bundh,0.304967603,0.568898488
bunds,0.260475162,0.716198704
bundt,0.354211663,0.644060475
bundu,0.245356371,0.469114471
bundy,0.402159827,0.48812095
bungs,0.26349892,0.682937365
bungy,0.405183585,0.454859611
bunia,0.311015119,0.911015119
bunje,0.398704104,0.619006479
bunjy,0.373218143,0.368898488
bunko,0.263930886,0.664362851
bunks,0.254427646,0.649676026
bunns,0.309287257,0.5174946
bunts,0.290712743,0.81425486
bunty,0.432397408,0.586177106
bunya,0.244060475,0.878617711
buoys,0.277321814,0.772786177
buppy,0.358963283,0.291576674
buran,0.352051836,0.952051836
buras,0.311447084,1.021598272
burbs,0.251403888,0.695032397
burds,0.270842333,0.829805616
buret,0.472138229,0.94600432
burfi,0.245356371,0.797408207
burgh,0.318358531,0.64924406
burgs,0.273866091,0.796544276
burin,0.349892009,0.841468683
burka,0.276889849,0.876889849
burke,0.431965443,0.785313175
burks,0.264794816,0.763282937
burls,0.311015119,0.909287257
burns,0.319654428,0.8587473
buroo,0.307559395,0.692440605
burps,0.262634989,0.827645788
burqa,0.253131749,0.825917927
burro,0.316198704,0.674730022
burrs,0.306695464,0.660043197
burry,0.44838013,0.431965443
bursa,0.326565875,1.006479482
burse,0.481641469,0.914902808
busby,0.357235421,0.407775378
buses,0.342548596,0.713606911
busks,0.228941685,0.4587473
busky,0.37062635,0.476025918
bussu,0.26349892,0.3412527
busti,0.254427646,0.892440605
busts,0.265226782,0.623326134
busty,0.406911447,0.640604752
buteo,0.365442765,0.981857451
butes,0.355939525,0.967170626
butle,0.455723542,0.880345572
butoh,0.320086393,0.735205184
butts,0.278617711,0.61511879
butty,0.420302376,0.387041037
butut,0.347732181,0.283801296
butyl,0.271706263,0.788768898
buzzy,0.325701944,0.184449244
bwana,0.332613391,0.526565875
bwazi,0.239740821,0.646220302
byded,0.305399568,0.61511879
bydes,0.269978402,0.907559395
byked,0.278185745,0.720086393
bykes,0.242764579,0.862203024
byres,0.307991361,1.071274298
byrls,0.240604752,0.962419006
byssi,0.197408207,0.665226782
bytes,0.285529158,1.020302376
byway,0.323542117,0.451403888
caaed,0.537365011,0.694168467
cabas,0.32699784,0.670842333
caber,0.469978402,1.04838013
cabob,0.302807775,0.694600432
caboc,0.311447084,0.69287257
cabre,0.489416847,1.028941685
cacas,0.326565875,0.568466523
cacks,0.279913607,0.672138229
cacky,0.421598272,0.444060475
cadee,0.568898488,0.706695464
cades,0.401727862,1.066090713
cadge,0.464362851,0.866522678
cadgy,0.43887689,0.616414687
cadie,0.499784017,0.980993521
cadis,0.332613391,0.958963283
cadre,0.497192225,1.065658747
caeca,0.386177106,0.698056156
caese,0.549028078,0.833261339
cafes,0.38012959,1.016846652
caffs,0.257883369,0.69287257
caged,0.433693305,0.897192225
cager,0.474298056,1.058315335
cages,0.398272138,1.039308855
cagot,0.411663067,0.8825054
cahow,0.284665227,0.839308855
caids,0.376673866,0.914902808
cains,0.425485961,0.943844492
caird,0.447948164,0.938660907
cajon,0.330885529,0.794816415
cajun,0.309287257,0.723110151
caked,0.409935205,0.878617711
cakes,0.374514039,1.020734341
cakey,0.516198704,0.792656587
calfs,0.295032397,0.925701944
calid,0.383585313,0.920950324
calif,0.343844492,0.889848812
calix,0.336069114,0.82462203
calks,0.303671706,0.915334773
calla,0.361987041,0.564146868
calls,0.349892009,0.812526998
calms,0.309287257,0.951187905
calmy,0.450971922,0.723110151
calos,0.336933045,1.085529158
calpa,0.313606911,0.731317495
calps,0.301511879,0.979697624
calve,0.466954644,0.918358531
calyx,0.269114471,0.792224622
caman,0.369330454,0.612958963
camas,0.328725702,0.6825054
cames,0.395680346,1.041036717
camis,0.326565875,0.933909287
camos,0.315334773,0.95637149
campi,0.269114471,0.874298056
campo,0.289416847,0.865226782
camps,0.279913607,0.850539957
campy,0.421598272,0.622462203
camus,0.293736501,0.884665227
caned,0.464794816,0.974082073
caneh,0.473866091,0.968898488
caner,0.505399568,1.135205184
canes,0.42937365,1.116198704
cangs,0.324838013,0.894600432
canid,0.395680346,0.866954644
canna,0.382721382,0.480777538
canns,0.37062635,0.729157667
canso,0.374946004,1.005615551
canst,0.459179266,0.918790497
canto,0.361555076,1.040604752
cants,0.352051836,1.025917927
canty,0.493736501,0.797840173
capas,0.327429806,0.704535637
caped,0.429805616,0.920950324
capes,0.394384449,1.063066955
capex,0.382289417,0.82462203
caphs,0.269114471,0.896328294
capiz,0.311447084,0.718358531
caple,0.494168467,0.976241901
capon,0.354643629,0.908855292
capos,0.314038877,0.978401728
capot,0.407775378,0.906263499
capri,0.31187905,1.064362851
capul,0.344276458,0.867818575
carap,0.381425486,0.745572354
carbo,0.32224622,1.031101512
carbs,0.312742981,1.016414687
carby,0.454427646,0.788336933
cardi,0.321382289,1.065226782
cards,0.332181425,1.041468683
cardy,0.473866091,0.813390929
cared,0.475161987,1.087688985
carer,0.515766739,0.913174946
cares,0.439740821,1.229805616
caret,0.533477322,1.157667387
carex,0.427645788,0.991360691
carks,0.326133909,0.974946004
carle,0.539524838,1.142980562
carls,0.372354212,1.120950324
carns,0.380993521,1.070410367
carny,0.522678186,0.842332613
carob,0.348596112,1.00475162
carom,0.361987041,1.00475162
caron,0.4,1.075593952
carpi,0.313174946,1.063066955
carps,0.323974082,1.039308855
carrs,0.368034557,0.871706263
carse,0.542980562,1.126565875
carta,0.374514039,0.891144708
carte,0.529589633,1.161555076
carts,0.362419006,1.139524838
carvy,0.463930886,0.727861771
casas,0.336933045,0.566738661
casco,0.341684665,0.813822894
cased,0.439308855,1.028509719
cases,0.403887689,0.925269978
casks,0.290280778,0.670410367
casky,0.431965443,0.687688985
casts,0.326565875,0.834989201
casus,0.301943844,0.768898488
cates,0.417278618,1.178833693
cauda,0.345140389,0.628077754
cauks,0.32699784,0.809935205
cauld,0.408639309,0.813822894
cauls,0.373218143,0.955939525
caums,0.332613391,0.845788337
caups,0.324838013,0.874298056
cauri,0.358099352,1.066090713
causa,0.388768898,0.691144708
cavas,0.323542117,0.623326134
caved,0.425917927,0.839740821
cavel,0.442332613,0.942980562
